$1
1	1	1	1	0	1	0	0	1	1	1	1	1	1	0
1	1	1	1	0	0	0	1	1	1	1	0	0	0	0
0	1	0	1	0	1	1	0	1	0	1	1	0	1	1
1	0	1	1	1	0	1	0	1	0	0	1	0	1	1
0	1	1	1	0	1	0	1	0	1	0	0	0	0	1
1	1	1	0	0	0	0	0	0	0	1	0	1	1	1
1	0	1	1	0	0	1	0	0	1	0	1	0	1	1
1	0	0	0	0	1	0	1	1	1	1	0	0	1	1
1	1	0	0	1	0	0	0	0	0	0	1	1	0	0
$5
0	0	1	1	0	0	0	1	1	0	1	0	0	0	0
0	1	1	0	1	1	0	0	0	1	1	1	1	0	0
0	0	0	0	0	1	1	1	0	1	0	1	1	1	0
0	1	1	1	1	0	1	1	0	1	0	0	0	0	1
0	1	0	1	1	0	0	0	0	0	0	1	0	1	1
1	1	0	1	1	0	1	1	1	0	0	0	0	1	1
0	0	1	1	1	0	1	1	0	0	0	0	1	0	1
0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
1	1	1	1	0	1	0	0	1	0	0	1	1	1	0
1	1	0	1	1	0	0	1	1	1	0	0	0	0	1
0	0	0	0	0	1	1	0	0	0	1	0	1	1	1
0	1	0	1	0	0	1	1	1	1	0	0	1	0	1
1	1	1	0	1	0	0	0	0	1	1	1	0	1	1
0	0	0	0	1	1	0	1	0	1	1	1	1	0	1
1	1	1	1	0	0	1	0	0	0	0	0	1	1	1
$6
1	1	0	1	0	1	0	0	0	1	1	0	0	0	1
0	0	1	1	1	1	0	0	0	0	0	1	1	1	0
0	0	0	0	1	1	1	0	0	1	1	1	1	0	1
0	0	0	0	1	0	1	1	0	1	0	1	1	1	1
0	0	0	1	0	0	1	1	1	0	1	0	1	1	1
0	0	0	0	0	1	1	0	0	1	0	1	0	0	0
0	0	1	0	1	0	0	0	0	1	1	1	0	0	1
0	1	1	1	1	1	1	1	0	0	0	0	0	1	1
0	1	1	1	0	0	0	1	1	1	1	0	0	0	1
0	1	0	0	1	1	0	0	1	0	1	0	1	0	0
0	1	0	0	0	1	1	1	0	0	0	1	0	1	0
0	0	0	1	0	1	1	1	1	0	1	1	1	1	0
1	0	0	1	0	0	0	0	1	1	1	0	0	0	1
0	1	1	1	1	0	1	0	0	1	0	0	1	1	1
1	0	0	0	1	1	1	1	0	1	1	1	1	0	0
$7
0	1	1	0	0	0	0	0	1	0	0	0	1	0	0
1	1	1	0	1	1	0	0	1	0	0	1	0	0	0
0	1	1	0	1	1	0	0	1	0	1	1	1	1	1
1	1	0	0	1	1	0	0	0	0	0	1	0	0	0
1	1	1	1	0	1	0	1	1	0	1	1	1	1	0
1	0	1	0	0	1	0	0	0	1	1	1	1	0	1
1	1	0	0	1	0	1	1	1	0	0	0	0	0	0
0	1	0	1	1	0	1	0	0	0	1	1	1	0	0
1	0	0	1	0	0	1	0	0	0	1	0	0	1	0
1	1	1	1	1	1	0	0	0	0	0	0	1	0	1
1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	0	0	1	1	1	1	1	1	1	0	1	0	0	0
1	0	1	0	1	0	0	1	0	0	0	1	1	1	1
0	1	1	0	1	0	0	0	0	1	0	0	0	0	1
0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
$8
1	1	0	0	0	0	1	1	1	0	0	1	1	0	0
0	1	0	0	1	0	0	0	0	0	0	1	0	0	1
1	0	1	1	0	1	1	0	1	0	1	0	1	0	0
0	1	1	1	0	1	0	0	0	0	1	0	0	0	0
0	1	1	0	1	0	1	1	0	1	1	0	0	0	1
0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
0	1	0	1	1	0	1	0	1	0	0	1	0	0	0
0	0	1	1	1	0	0	1	0	1	0	0	1	1	0
1	0	1	0	1	0	1	1	1	1	0	1	0	1	0
0	0	0	1	1	0	0	1	1	1	1	0	1	0	0
0	0	0	0	1	1	1	1	1	0	0	0	1	1	1
0	1	0	0	1	1	0	0	0	0	0	1	0	1	0
0	1	0	1	0	0	1	0	1	1	1	1	0	1	1
0	0	0	1	1	1	1	1	0	1	1	0	1	1	1
1	0	1	1	1	1	1	1	1	1	1	1	0	0	0
$9
0	0	0	0	1	1	0	0	1	0	0	1	0	0	0
1	0	1	0	0	1	1	0	1	0	0	1	0	1	1
0	0	0	1	1	1	0	1	1	1	0	1	0	0	1
0	1	1	0	1	1	0	1	1	1	0	0	0	1	1
0	1	0	0	0	1	1	0	0	0	1	0	1	0	0
0	0	0	0	0	1	1	1	0	1	1	1	0	0	0
0	1	1	0	0	1	0	0	1	1	0	0	0	1	1
0	0	0	1	0	1	1	0	1	0	1	1	1	0	0
1	1	0	0	1	1	0	1	1	0	1	0	0	0	1
1	1	1	1	1	1	1	0	1	0	1	0	0	1	0
1	0	1	0	0	1	1	0	1	1	1	0	0	0	1
1	0	1	1	1	1	1	1	1	0	0	0	0	0	1
1	0	0	1	0	0	0	1	0	1	1	1	0	1	1
0	0	1	0	1	0	0	0	0	0	1	0	1	0	1
0	1	0	0	0	1	0	1	0	0	1	1	1	0	0
$10
0	1	0	0	1	0	0	1	1	0	0	1	1	1	1
0	0	1	0	0	1	0	1	0	1	0	0	0	0	0
1	1	1	1	1	1	1	0	0	1	0	0	1	1	0
1	1	0	0	0	1	0	0	1	0	1	0	0	0	0
1	1	1	0	0	0	0	0	1	0	1	1	0	0	0
0	1	0	0	1	1	0	1	1	1	0	1	0	0	0
1	0	0	1	0	1	1	0	0	1	1	1	0	0	1
0	1	1	0	0	0	0	1	1	1	1	1	1	0	0
1	1	0	0	0	1	1	1	0	1	0	1	1	0	0
1	0	1	0	1	0	1	1	0	0	1	1	1	1	0
0	0	0	0	1	0	1	0	1	1	0	0	1	0	0
0	0	1	1	0	0	1	0	1	1	1	0	0	1	1
1	0	1	1	1	1	0	0	1	0	0	0	1	0	1
1	0	1	1	0	0	1	0	0	0	1	0	1	0	0
1	1	0	0	0	1	1	1	0	1	1	0	1	0	0
$11
1	1	1	1	1	0	0	1	0	1	1	0	1	1	0
1	0	1	0	0	0	0	0	1	0	1	1	1	1	0
0	1	0	0	1	1	0	1	1	1	1	0	1	0	1
0	1	0	0	0	1	1	1	0	1	1	0	1	0	1
0	1	0	0	1	1	0	1	0	0	0	0	0	1	0
1	0	0	0	0	0	1	0	0	1	1	1	1	0	0
1	0	1	1	1	0	1	0	0	0	1	1	0	1	0
0	1	0	1	0	0	0	1	1	0	0	0	0	1	1
0	0	0	0	1	0	1	1	1	0	1	1	0	1	0
0	1	0	0	0	1	1	1	1	0	1	1	1	0	0
1	0	0	1	1	0	0	0	0	1	0	1	1	0	1
0	1	0	1	0	0	1	1	0	0	0	0	0	1	1
1	0	1	0	1	0	0	1	1	1	0	0	0	0	1
0	0	1	0	0	1	0	1	1	0	0	0	0	0	1
0	0	0	1	1	1	1	1	0	0	0	1	1	1	0
$12
1	0	0	0	1	0	1	1	1	0	1	0	0	1	1
1	1	0	1	1	0	1	0	0	0	1	1	1	0	1
1	0	0	0	0	1	1	1	1	0	1	0	1	0	1
0	0	0	1	1	0	1	1	1	1	0	0	0	0	1
0	1	0	1	1	1	1	0	0	0	0	1	0	0	1
1	0	0	0	0	1	1	1	1	1	0	0	1	0	1
0	0	1	0	1	0	0	0	1	0	0	1	0	0	0
0	0	0	1	0	1	0	1	1	1	1	0	1	0	0
0	0	1	1	0	1	0	0	0	1	0	0	0	1	1
0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
1	0	1	1	0	0	1	0	0	0	1	1	0	0	0
0	0	1	1	1	1	1	1	0	1	1	1	0	0	1
1	1	1	0	0	1	1	1	1	1	0	0	1	1	1
1	0	1	1	0	0	0	0	0	1	0	0	1	1	0
0	0	0	1	1	0	1	1	0	1	0	1	0	0	1
$13
0	1	0	1	1	1	0	1	0	0	1	0	1	1	0
0	0	0	0	0	1	0	0	1	1	0	0	1	0	1
0	0	0	0	1	1	1	1	0	1	1	0	1	1	1
0	0	0	1	1	0	1	1	0	0	0	0	1	1	1
1	0	1	0	1	1	1	0	1	1	0	1	1	0	1
1	0	0	0	0	1	1	0	1	1	0	0	1	0	0
1	0	0	1	0	1	1	1	1	0	1	1	1	0	1
0	0	1	1	0	0	0	1	1	1	0	1	0	1	0
0	0	1	0	1	0	0	0	0	0	0	0	1	0	1
1	1	1	0	0	1	0	0	0	0	0	0	0	1	0
1	0	0	0	0	0	0	1	0	1	0	1	1	1	1
0	0	0	0	1	0	1	1	0	0	0	1	1	1	1
0	0	1	1	1	0	1	1	0	0	1	0	1	0	1
1	1	1	0	0	0	0	0	1	1	0	0	0	0	0
0	1	0	1	1	0	1	1	1	0	0	1	0	1	1
$14
0	1	1	1	0	0	1	1	0	0	1	0	1	1	1
1	1	0	1	1	1	0	0	0	0	0	0	1	0	1
0	1	0	0	0	1	0	0	1	1	1	0	1	0	0
1	1	1	1	0	0	1	1	0	0	1	0	0	1	1
0	0	0	0	0	0	0	0	1	1	1	0	1	0	0
0	0	0	1	0	0	0	1	0	0	1	1	0	0	0
0	0	1	1	0	0	0	1	0	1	0	0	0	1	1
0	0	0	1	0	0	0	0	1	1	1	0	1	1	0
1	1	1	1	0	0	1	1	1	0	1	0	1	1	1
1	1	1	0	1	0	1	0	0	0	1	1	0	0	0
0	0	0	0	1	1	1	1	1	0	1	1	0	0	1
1	0	1	1	1	0	0	0	1	1	1	1	0	0	0
1	0	0	1	0	0	1	0	1	1	0	0	0	1	0
1	1	1	1	1	0	0	1	0	0	1	0	0	0	1
1	1	0	0	0	0	1	1	1	1	0	0	0	0	1
$15
1	0	1	0	0	1	1	0	1	0	1	1	1	0	1
0	1	1	0	0	0	0	0	0	0	1	1	1	1	1
0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
0	0	1	1	1	0	1	1	1	0	1	1	0	1	1
1	1	0	0	1	1	1	1	1	1	1	0	1	0	0
0	1	1	1	0	0	0	1	1	0	0	0	0	1	1
1	1	1	1	0	1	0	1	1	1	0	1	0	1	0
1	1	0	0	0	1	0	1	0	0	1	1	1	1	0
1	0	1	1	0	0	0	0	1	0	1	0	1	1	1
0	0	1	0	1	1	0	0	0	0	1	1	0	0	0
0	1	0	1	0	1	0	1	1	0	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1	0	0	0	0	1	0	0	0	0	0	1	0	1
0	0	0	0	1	0	0	1	1	1	1	1	0	1	1
0	0	1	1	0	0	1	1	1	1	0	0	1	0	1
$16
0	1	0	1	1	1	0	0	1	0	0	0	1	0	0
1	0	1	1	0	0	1	1	1	0	1	0	1	1	1
0	0	0	1	0	0	0	0	0	1	0	0	1	1	1
0	0	0	1	0	1	0	0	1	1	1	1	1	0	0
0	1	0	0	0	0	0	0	1	0	1	0	1	0	0
1	1	0	1	0	0	0	1	1	0	0	1	1	1	1
0	0	1	0	1	0	0	1	0	0	0	1	0	0	0
0	1	1	1	0	0	1	0	0	1	0	0	1	1	1
0	0	0	1	1	1	1	1	0	1	0	0	1	1	1
1	1	1	0	0	0	1	0	0	0	1	1	0	1	0
0	0	1	0	0	1	0	0	0	1	0	1	0	0	1
0	1	1	1	0	1	1	0	1	0	0	1	1	1	0
1	0	1	0	0	1	0	0	1	0	0	0	1	1	0
0	1	1	1	0	0	1	0	1	0	0	0	1	1	1
0	1	1	0	1	0	1	1	0	1	0	1	0	0	1
$17
0	0	1	1	0	0	0	1	0	1	1	0	1	0	0
1	1	1	1	0	1	1	1	0	0	0	0	0	1	1
0	1	1	1	1	0	1	1	0	1	1	0	0	0	1
0	1	0	0	0	1	0	1	0	0	0	1	1	0	1
1	0	0	0	0	1	1	0	0	1	1	1	0	1	0
0	0	1	0	0	1	0	1	1	1	0	0	1	0	0
0	0	0	0	1	0	1	1	1	0	1	0	0	0	1
1	0	1	0	1	1	1	0	0	0	1	1	0	0	1
0	0	0	0	1	0	0	1	1	0	0	0	0	0	1
1	1	1	1	0	1	0	0	0	1	1	0	1	0	1
1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
1	1	0	0	0	0	1	1	0	1	0	1	1	0	0
0	0	0	1	1	0	1	1	1	0	0	1	0	1	0
0	0	1	0	1	1	1	0	0	0	1	1	1	1	0
0	0	0	1	1	0	1	0	0	1	1	1	1	1	1
$18
0	1	1	1	0	1	0	1	1	0	0	1	1	1	0
0	1	0	0	1	1	1	0	0	0	0	0	0	0	1
0	0	1	1	1	1	1	0	0	0	0	1	1	1	0
0	0	1	1	1	0	1	1	0	1	0	0	1	0	0
1	0	1	1	1	1	0	1	1	1	0	0	1	1	0
1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0	0	1	1	1	1	1	1	0	1	1	0	0	0	0
0	1	1	0	1	0	1	1	1	0	1	1	0	1	1
0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
1	1	1	1	0	1	1	1	0	0	1	1	1	1	1
0	0	0	0	1	0	0	1	0	1	1	1	0	1	0
0	0	1	0	0	0	0	1	0	1	0	0	1	0	0
0	1	0	0	0	1	0	1	0	0	1	1	1	0	0
1	0	0	0	1	0	0	1	1	1	1	1	1	0	0
0	0	0	1	0	1	0	0	1	0	0	1	1	0	0
$19
1	0	0	1	1	1	0	0	0	1	1	0	1	0	0
0	1	1	1	1	1	0	0	0	0	1	1	0	0	1
0	1	0	0	1	1	0	0	0	1	0	1	1	0	1
1	1	1	0	1	0	1	1	0	1	0	1	0	1	0
0	0	1	0	0	0	1	0	1	1	0	0	0	0	1
1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
0	1	1	0	1	0	0	1	1	0	0	0	1	1	0
1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0	0	1	1	0	1	0	1	0	1	1	0	0	0	0
1	0	1	0	0	0	1	0	0	1	1	0	1	0	1
0	1	0	1	1	0	1	1	1	0	1	0	1	0	1
1	1	0	1	0	1	0	1	1	1	0	0	1	0	0
1	0	1	1	0	0	1	0	1	0	0	1	1	1	1
1	1	1	0	0	0	1	0	1	1	0	0	1	1	1
0	1	0	0	0	0	0	1	0	0	1	0	0	0	1
$20
1	0	1	1	0	1	1	0	1	0	0	0	1	0	0
1	1	1	0	1	0	0	1	1	0	1	0	0	0	1
0	0	1	1	0	1	0	1	0	0	0	1	1	0	1
0	0	1	1	1	0	0	1	1	1	1	1	1	0	0
0	1	0	0	0	0	0	1	0	0	0	0	1	1	1
0	1	1	1	0	1	1	0	1	0	1	0	1	1	0
0	1	0	0	0	0	1	0	1	0	0	0	1	1	0
1	0	1	0	1	0	1	1	1	1	1	0	0	0	1
0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0	0	1	1	1	1	1	1	0	1	1	1	0	0	0
1	0	0	1	0	1	1	0	0	1	1	1	0	0	1
0	0	0	1	0	1	1	0	0	1	0	1	1	1	0
1	0	1	1	0	0	0	1	0	1	0	1	0	0	0
0	0	0	1	1	0	1	1	0	0	0	1	0	0	1
0	0	0	1	1	0	0	1	0	0	1	0	1	0	1
$21
0	1	0	0	1	1	0	1	0	0	1	0	0	1	0
0	0	0	0	0	0	1	1	1	0	0	0	0	1	0
1	0	1	1	1	1	0	0	0	0	0	0	0	0	1
0	1	1	1	1	0	1	1	0	0	0	1	1	1	1
1	0	0	1	0	1	0	1	0	0	1	0	0	1	1
0	0	1	1	1	1	1	0	0	1	0	1	1	0	0
0	0	1	1	0	1	0	1	0	0	0	1	1	0	0
0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
1	1	1	0	1	0	0	1	1	1	0	0	0	0	1
1	1	0	0	0	0	1	1	0	1	0	0	0	0	1
0	0	0	1	1	1	0	1	1	0	0	1	0	0	0
1	0	0	0	0	0	1	0	0	1	1	1	1	0	0
1	0	0	0	0	0	1	0	1	1	0	1	1	1	1
1	1	0	0	0	0	1	1	1	1	1	0	0	1	0
1	1	0	1	1	1	1	0	0	0	1	1	1	0	1
$22
1	0	0	1	1	0	1	0	1	1	1	1	1	1	1
0	0	1	0	0	1	1	0	0	1	0	1	1	0	0
1	0	0	0	0	1	0	1	0	0	1	0	0	0	1
1	0	0	1	0	0	1	0	1	1	0	0	0	1	1
1	0	0	0	1	1	0	0	0	1	0	1	0	1	0
0	0	1	0	0	0	1	1	1	0	0	0	0	1	0
0	0	1	0	1	1	0	0	1	1	0	0	1	0	1
1	0	0	0	1	0	1	1	0	1	1	1	1	1	1
0	1	1	0	0	0	1	0	1	0	1	1	0	1	1
1	0	0	1	1	1	0	0	1	1	0	1	1	1	0
1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	0	0	1	0	0	1	0	0
1	1	0	0	1	0	0	1	0	0	0	1	0	1	1
0	0	1	1	0	0	1	0	0	1	1	1	0	0	0
1	1	0	1	0	1	0	0	0	1	0	0	1	0	1
$23
1	0	0	1	0	1	0	1	1	1	1	0	0	0	1
1	0	0	1	1	1	0	1	0	0	1	1	0	1	1
1	0	1	1	0	0	1	1	0	1	0	0	1	1	0
0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0	0	0	1	0	1	0	1	0	1	0	1	1	0	0
0	0	0	1	0	0	0	0	1	0	0	0	1	0	1
0	0	0	1	1	1	1	0	0	0	1	0	1	1	1
1	0	1	0	0	0	0	1	0	0	0	1	0	0	1
1	0	1	0	1	1	0	0	0	0	0	1	0	0	0
0	0	0	0	0	1	0	0	1	0	0	1	1	1	1
1	0	1	0	1	1	1	0	0	0	0	1	1	0	0
0	0	1	0	1	1	1	1	1	0	0	1	1	0	1
1	1	0	0	0	0	0	1	0	0	1	1	0	1	1
1	1	1	1	0	1	1	0	1	1	1	0	1	0	0
0	1	1	0	0	1	1	0	1	1	0	0	1	0	0
$24
1	0	0	1	1	0	0	1	1	1	1	0	0	0	1
1	0	0	0	1	1	0	1	1	0	1	0	1	1	0
1	0	0	1	0	0	0	1	1	0	1	1	0	0	0
0	1	1	1	1	1	0	0	1	1	1	1	0	0	0
0	0	0	0	0	0	1	0	0	0	1	0	0	1	1
0	0	1	1	0	0	1	0	1	1	1	0	0	0	0
1	0	1	1	1	0	1	1	1	0	1	0	0	1	1
1	0	0	1	0	1	1	0	0	1	0	0	0	0	0
0	1	0	1	0	0	1	1	1	1	1	1	1	1	1
0	0	1	0	1	1	0	0	0	1	0	0	1	1	0
1	0	0	1	0	0	0	0	0	1	1	0	0	0	0
1	0	0	0	0	0	0	1	1	0	1	0	0	1	0
0	0	0	0	1	0	0	1	0	1	1	0	0	1	0
0	0	1	1	1	0	0	1	1	1	0	1	0	1	0
1	0	1	1	0	1	0	1	1	0	1	0	0	0	0
$25
1	0	0	1	1	0	1	1	1	0	0	1	0	1	0
1	1	0	0	0	0	0	1	0	1	1	0	1	0	1
0	0	1	1	1	0	1	1	0	0	0	1	0	1	0
0	0	1	1	0	1	1	1	0	1	0	0	1	0	1
0	1	1	0	1	0	0	1	1	1	1	0	1	1	1
0	1	1	0	1	0	0	1	0	1	0	1	0	0	0
1	1	1	0	0	1	0	0	0	0	1	1	0	0	0
0	1	1	1	1	1	1	0	1	0	0	1	0	0	1
0	0	0	0	0	1	0	1	0	1	0	0	0	0	1
0	0	0	1	1	1	0	0	0	0	0	1	0	0	0
0	0	0	1	0	0	0	0	1	0	1	0	1	1	0
1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
1	0	0	0	1	0	0	0	0	1	0	1	1	0	1
0	0	1	1	1	0	1	1	0	0	0	0	0	0	1
1	1	0	1	1	1	1	0	1	0	1	1	0	1	1
$26
0	0	1	1	0	1	0	1	0	0	1	0	0	1	1
0	0	0	1	0	0	0	1	1	0	1	0	1	1	0
1	1	0	1	1	0	0	0	0	1	1	0	1	0	0
1	1	0	0	1	0	0	0	1	0	0	1	0	1	1
1	1	1	1	1	0	1	0	1	1	0	1	0	0	0
1	1	0	0	0	1	1	0	0	0	1	1	1	0	0
0	0	1	0	0	1	0	0	1	0	1	1	1	0	0
0	1	0	1	0	1	0	0	0	0	0	1	1	1	1
1	1	0	1	0	0	1	1	0	0	0	0	1	0	1
0	0	0	0	1	0	1	1	0	1	0	0	1	0	0
0	0	1	1	1	0	1	0	1	1	0	0	0	0	1
0	0	0	0	0	0	0	1	0	0	1	1	0	0	1
0	0	1	1	1	1	0	0	1	0	1	1	0	0	1
1	1	0	1	0	1	0	0	0	0	1	1	1	1	0
0	0	0	1	1	0	0	0	0	0	1	1	1	0	1
$27
0	0	0	0	0	1	1	0	0	0	0	1	1	0	1
0	1	1	0	1	0	1	0	0	0	1	0	0	0	0
1	0	1	0	1	1	1	0	0	1	0	0	0	0	1
0	1	1	0	1	1	0	0	1	0	1	0	1	0	0
0	0	1	0	0	0	1	0	0	1	1	0	0	0	0
1	1	1	0	1	0	1	1	1	1	0	1	1	0	0
0	0	1	1	1	0	1	1	0	1	0	1	0	1	1
0	1	1	1	1	0	0	1	1	1	0	0	1	1	1
0	0	1	1	0	0	1	0	0	1	1	0	0	0	0
1	0	0	0	0	0	0	1	0	1	0	0	0	0	1
1	1	1	0	0	1	1	0	0	0	0	0	0	1	0
0	1	1	1	1	0	0	1	0	0	0	0	1	0	1
1	0	1	0	0	1	1	1	1	0	0	0	0	0	0
1	0	0	0	1	0	0	0	1	0	0	0	1	1	1
1	1	0	0	1	1	0	0	1	1	0	1	1	0	1
$28
0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
1	1	0	0	1	1	1	1	1	1	0	0	0	1	0
1	0	1	0	1	0	0	0	0	1	1	1	0	1	1
1	0	1	1	0	0	1	0	0	0	1	1	0	0	0
1	0	0	0	0	1	0	1	0	0	1	1	0	1	0
1	0	1	0	1	0	0	0	0	1	0	1	0	1	0
1	1	1	0	0	1	1	0	1	0	0	0	0	1	1
0	0	0	1	0	0	1	0	0	1	1	0	1	1	0
1	0	1	1	1	0	0	1	1	1	1	1	1	1	0
0	1	0	0	0	1	0	1	0	1	1	1	0	0	1
0	1	1	0	1	0	1	0	0	1	0	1	0	0	1
0	1	0	0	0	1	0	0	1	0	0	0	1	1	0
0	1	0	0	0	1	1	1	0	0	1	0	0	0	0
0	0	0	1	0	0	0	1	1	0	1	0	0	0	1
1	1	1	0	1	1	0	0	0	1	0	1	0	0	1
$29
1	1	1	1	1	1	1	1	0	1	0	1	1	0	0
1	0	0	0	1	0	0	1	0	0	1	1	0	0	1
1	1	0	1	1	1	0	0	1	0	1	0	0	0	0
0	0	0	1	1	0	1	1	0	0	0	0	1	0	0
1	0	0	0	1	0	0	1	0	0	0	0	0	0	1
1	0	0	1	0	0	1	0	0	1	0	0	0	1	0
0	1	1	1	1	0	0	1	0	0	0	0	1	0	1
0	0	1	0	1	1	1	0	1	0	1	0	1	1	0
0	0	1	1	1	0	0	1	0	1	1	0	1	0	0
0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
0	0	0	0	0	0	0	1	0	1	1	0	0	1	0
1	0	0	1	0	0	0	0	1	0	1	1	0	0	1
0	1	0	1	1	0	0	1	1	1	0	1	0	1	0
0	1	0	0	1	1	0	0	0	1	1	1	1	1	1
1	1	1	0	0	0	1	0	0	0	0	1	1	1	1
$30
1	0	1	1	0	1	1	0	1	0	0	0	0	1	0
0	1	0	0	1	0	1	0	1	0	0	1	1	1	1
1	0	1	0	1	1	0	0	0	0	1	0	1	1	1
0	1	0	1	0	1	1	0	1	0	0	1	0	1	0
0	0	0	1	1	1	0	0	1	0	1	1	0	0	0
0	0	0	0	1	0	0	1	1	0	0	0	0	1	0
1	1	0	0	1	1	0	1	0	0	0	1	0	1	1
0	0	1	0	0	0	1	0	0	0	0	1	0	1	0
1	1	1	1	1	1	0	0	0	0	0	1	1	1	0
0	0	0	0	1	1	0	1	0	1	0	1	0	1	1
0	0	1	1	1	0	0	0	0	1	1	0	0	0	1
1	0	0	0	0	1	0	1	0	1	0	1	1	0	1
0	0	0	1	0	0	1	0	0	1	1	0	1	0	0
1	1	0	0	0	1	0	0	1	0	0	0	0	0	1
1	1	0	0	1	1	0	0	1	0	0	1	0	1	1
$31
0	0	1	0	1	0	0	0	0	1	1	0	1	1	1
1	1	1	0	1	1	0	1	1	1	0	0	0	1	0
0	0	1	1	1	0	1	0	1	0	0	0	1	0	1
1	0	0	1	1	0	1	0	0	0	0	1	0	0	0
0	1	1	0	0	0	0	1	0	1	0	1	1	0	1
1	0	1	0	1	1	1	1	0	1	0	0	1	0	1
1	0	1	1	0	0	0	0	0	1	1	0	1	1	1
0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
0	0	1	0	0	1	0	1	0	0	0	0	1	0	1
1	0	0	0	0	0	0	1	0	1	0	1	0	1	0
0	0	1	1	1	1	0	1	0	0	0	1	1	0	1
0	0	0	0	0	0	0	0	0	1	1	0	1	1	1
1	0	0	1	1	1	0	0	0	0	1	0	0	0	1
